timestamp,index,label_code
619307407,0,2
619935897,0,1
619977930,4,1
618700357,6,0
619120599,4,1
620099306,0,2
620452188,4,3
620120533,0,2
619127547,1,1
619318440,5,2
619275757,1,2
619567348,2,0
619964224,5,1
620453202,4,3
618718320,2,0
619983657,7,1
619584223,2,0
619284119,4,2
620676792,6,3
620664347,3,3
619278621,4,2
618686500,1,0
620456082,5,3
618680735,5,0
619158089,7,1
619948877,6,1
620114424,3,2
620689887,5,3
618704824,7,0
619272207,5,2
620123473,7,2
619325503,2,2
619941624,4,1
620094877,7,2
620476829,0,3
620456355,6,3
619271864,0,2
618694325,1,0
619149690,7,1
619586858,0,0
619985833,1,1
619289196,1,2
619274345,4,2
618708870,2,0
619163128,5,1
620114004,7,2
620087624,1,2
618725974,1,0
620105873,5,2
619129533,5,1
618712344,3,0
620071933,1,2
618685888,7,0
620114004,3,2
619296297,7,2
620124657,7,2
620438811,4,3
619318746,7,2
620472656,3,3
619566852,5,0
619585445,6,0
620120876,7,2
620477219,4,3
620082318,4,2
619116209,2,1
620688017,4,3
619133198,3,1
619983313,2,1
619161792,5,1
619318593,7,2
620701837,3,3
619584719,2,0
619314623,5,2
618696768,7,0
619565058,5,0
620125725,0,2
620477258,5,3
619326534,0,2
619159579,1,1
619118461,4,1
619579948,3,0
619959185,7,1
618715288,6,0
619139764,6,1
619157784,1,1
619968500,5,1
619965179,3,1
619937653,4,1
620679847,1,3
620484778,5,3
619272207,4,2
619142246,6,1
620463647,2,3
619119951,6,1
619146216,7,1
619144383,7,1
620110111,1,2
620707106,5,3
619572999,4,0
619596326,2,0
619588041,3,0
620713825,6,3
619570937,0,0
618691653,5,0
619315119,1,2
620692407,0,3
619305345,7,2
618678291,2,0
619602396,2,0
619966363,5,1
620466845,4,3
619572121,3,0
619553414,7,0
620459046,6,3
620689659,5,3
619325847,4,2
619588652,0,0
619581780,3,0
619943074,1,1
620127214,3,2
618694974,7,0
619974075,0,1
619165305,3,1
620093160,7,2
620456706,2,3
620097398,6,2
620672860,1,3
620081516,3,2
618713723,0,0
620102131,4,2
618692073,2,0
620459202,6,3
620106484,0,2
618715631,7,0
619562195,3,0
620678816,5,3
620699737,6,3
620122709,2,2
619980603,5,1
619293701,7,2
618686996,1,0
619573572,0,0
618726871,6,0
620075026,5,2
619932384,4,1
619947159,2,1
620436634,7,3
619109795,7,1
619601862,2,0
620465441,3,3
619276483,4,2
620678664,2,3
618701197,4,0
618689973,7,0
620096214,5,2
620710351,3,3
619964454,0,1
620071743,4,2
618698333,2,0
619149461,0,1
618690699,2,0
620673929,6,3
619282782,2,2
619591668,3,0
619974609,3,1
618709863,1,0
619274879,3,2
619989689,4,1
619936317,2,1
619285455,7,2
619125372,4,1
619977052,3,1
619147666,4,1
619143849,1,1
619570441,1,0
620089495,6,2
619583307,5,0
619300191,3,2
620486533,4,3
618714067,0,0
619318288,7,2
620474879,3,3
619160762,4,1
619582009,1,0
619596822,2,0
620486767,0,3
620714932,4,3
620669806,0,3
620105950,2,2
619591439,6,0
620475542,7,3
619553833,3,0
619954528,5,1
619276215,4,2
620100681,3,2
620456940,3,3
619986215,2,1
619284500,2,2
620122671,7,2
620124275,2,2
619971440,3,1
619563035,7,0
619305879,7,2
619297328,3,2
620684275,7,3
619139612,6,1
620078576,6,2
619586056,5,0
619580214,5,0
619953039,2,1
618727795,6,0
619572618,7,0
620443491,2,3
619269611,4,2
620667859,2,3
619111705,5,1
618693485,2,0
620070559,1,2
620120457,2,2
619989193,6,1
619588080,7,0
618694860,0,0
620104728,4,2
619932957,0,1
618680697,4,0
620084914,2,2
619113880,5,1
619592584,7,0
619587086,2,0
619306223,0,2
619124264,3,1
620459163,2,3
620450550,6,3
620679694,1,3
619962163,0,1
620483803,1,3
620692407,2,3
619577275,7,0
619123042,6,1
619961094,6,1
619110368,2,1
620484778,6,3
619549367,3,0
618697608,3,0
619553032,3,0
620675876,1,3
620111294,0,2
618681727,1,0
619550626,0,0
619151409,7,1
620715046,3,3
619130106,4,1
619967699,6,1
620091174,4,2
620482283,3,3
619135374,0,1
620444817,5,3
619159043,5,1
619146484,5,1
618718515,6,0
619988887,2,1
620086364,3,2
620657131,7,3
619572426,2,0
620479754,5,3
620127367,3,2
619952466,5,1
620104689,4,2
619547419,6,0
619544900,3,0
618692531,2,0
618720773,5,0
620093122,5,2
620118281,2,2
619552994,3,0
619158433,3,1
620690689,4,3
620109347,6,2
619983772,0,1
620680763,3,3
620455308,6,3
619933682,2,1
619156868,4,1
620108087,4,2
620100643,4,2
619151255,0,1
619113499,3,1
620122633,0,2
620705769,4,3
620483647,5,3
619944257,0,1
618698906,7,0
618677719,0,0
620099612,2,2
620707296,5,3
620460840,0,3
620487625,0,3
620070062,6,2
619270336,4,2
619953649,0,1
620435718,1,3
619115828,7,1
619593081,1,0
620710007,3,3
619310576,6,2
620656176,1,3
618729131,3,0
620099841,1,2
619962774,5,1
618696806,0,0
620670684,6,3
619326725,3,2
620440878,7,3
618684018,5,0
619119989,3,1
619305040,0,2
619960216,3,1
619563493,2,0
618730047,3,0
620691644,0,3
620471720,1,3
620465246,5,3
619555131,6,0
620700272,7,3
619292556,7,2
620127061,0,2
620110263,1,2
620481074,3,3
620476283,0,3
619964224,1,1
619582315,1,0
618680583,6,0
619548183,7,0
619268160,1,2
619149308,7,1
619565668,1,0
619302444,7,2
619555895,6,0
619316340,1,2
618728368,6,0
619983466,0,1
619308666,1,2
620097970,3,2
620112974,3,2
620668508,4,3
619272626,3,2
618715288,1,0
619570937,2,0
619557690,7,0
619151103,1,1
620106904,3,2
619153775,4,1
619554903,4,0
620114501,5,2
620706571,5,3
619560056,1,0
620118089,2,2
619574984,3,0
619144499,4,1
619987627,4,1
619317372,6,2
620682175,2,3
620470784,2,3
619118691,5,1
619594722,5,0
620454801,0,3
620440995,7,3
620101941,7,2
620488756,7,3
618711885,3,0
620099154,6,2
619157173,4,1
619962506,5,1
620699356,0,3
620100337,5,2
620434840,7,3
619933758,6,1
618706122,2,0
619295648,1,2
620078156,5,2
620109729,2,2
620490823,4,3
619289921,7,2
620454138,2,3
620487547,1,3
618705128,2,0
620486416,3,3
618686156,1,0
620104269,7,2
620118013,5,2
619948190,6,1
620108927,6,2
619163968,4,1
620656024,2,3
618686346,6,0
619953153,7,1
619129380,7,1
619585942,0,0
620455308,7,3
620109309,6,2
620687139,7,3
619566242,3,0
619552421,0,0
619966783,7,1
620677670,1,3
620482166,7,3
620666905,5,3
618723338,4,0
620087051,3,2
620706418,3,3
620440839,7,3
620085715,2,2
619601709,5,0
619961094,5,1
619556353,1,0
620448951,3,3
620076018,2,2
620109538,4,2
620707029,0,3
620660949,5,3
620128168,7,2
619310308,3,2
620670455,4,3
620445753,7,3
620706609,7,3
620439981,0,3
620437953,5,3
620476361,7,3
620664728,3,3
618681422,2,0
620114158,3,2
619311988,4,2
619566088,4,0
619943036,0,1
619985452,6,1
620437290,2,3
619124188,7,1
620446650,3,3
619277628,6,2
620114348,4,2
620434306,6,3
619578229,2,0
620666293,6,3
619111131,0,1
620694583,2,3
620097436,3,2
620670455,5,3
619555169,2,0
619317600,3,2
619583841,0,0
619143963,0,1
618707266,5,0
619149423,2,1
620121946,6,2
620090678,3,2
619935667,2,1
620667591,4,3
620127252,2,2
620688055,7,3
620678090,1,3
620087471,2,2
620667821,5,3
619322602,3,2
619581322,2,0
620091442,4,2
619278086,6,2
619964377,2,1
619122661,3,1
619118538,6,1
618726676,4,0
620451291,3,3
620683397,6,3
620658009,1,3
618708488,6,0
619158967,0,1
619940630,2,1
620107056,5,2
620665339,4,3
619123462,3,1
619306719,2,2
618688293,6,0
620481347,3,3
619273200,3,2
618701387,3,0
619111285,5,1
619140718,2,1
620072085,1,2
619266290,1,2
620459943,7,3
619599418,7,0
619134191,1,1
620120915,2,2
619571434,1,0
620078232,2,2
619145147,7,1
619937385,3,1
618704900,2,0
619124722,3,1
619151293,5,1
620688093,0,3
620095833,3,2
620103849,7,2
618696616,6,0
618702762,5,0
620452500,0,3
620115990,2,2
620477492,0,3
620107629,2,2
619561240,6,0
619545664,7,0
619278239,2,2
620081668,1,2
620111141,3,2
619596135,3,0
619975563,2,1
619297251,2,2
619968844,6,1
618713914,3,0
619581474,2,0
620707792,4,3
619324320,5,2
620102285,0,2
619940707,0,1
620481269,3,3
619117125,5,1
620712679,6,3
619154997,6,1
620707526,3,3
618696386,1,0
619932652,3,1
619278010,2,2
620433924,5,3
619120141,6,1
619596020,6,0
620085295,0,2
618725584,4,0
619969035,2,1
618681307,5,0
620078385,1,2
619581933,1,0
618691424,5,0
620469263,2,3
619318211,2,2
619545396,6,0
619554101,5,0
620097474,2,2
619584261,0,0
618714945,4,0
618714105,3,0
619147018,0,1
619276750,2,2
619565630,4,0
620444271,7,3
620073307,1,2
619112506,2,1
620078996,7,2
620692178,6,3
620434497,6,3
619150225,5,1
618706618,1,0
619165954,4,1
620084799,2,2
620464700,2,3
618710625,1,0
619321457,2,2
620119159,7,2
619934675,3,1
620440722,3,3
619281293,3,2
620116448,6,2
619969493,7,1
620125839,4,2
620111676,2,2
620484895,5,3
619313935,4,2
619155188,1,1
620491564,3,3
619602434,6,0
620118739,3,2
620108049,3,2
619321457,5,2
620657322,5,3
619129037,4,1
618713875,7,0
619158089,2,1
619982245,1,1
620656750,6,3
620431863,3,3
618694898,6,0
618679933,7,0
620685458,1,3
619269497,4,2
620108622,0,2
620119541,5,2
619954184,2,1
620082165,0,2
619967165,5,1
619147476,2,1
619316798,3,2
619549749,6,0
619951779,5,1
619273810,7,2
619960827,6,1
620095375,0,2
619153355,5,1
620486182,7,3
620104422,2,2
620070826,6,2
620695729,2,3
620678892,5,3
619938264,3,1
618695126,3,0
619599418,5,0
620086021,1,2
620444739,7,3
620110607,1,2
618712919,2,0
619116171,7,1
619278926,4,2
620488132,2,3
619296526,7,2
620667439,7,3
619566012,3,0
619990949,0,1
620095565,1,2
619116248,0,1
619303092,3,2
619951969,7,1
620456901,5,3
620687444,7,3
620074262,2,2
618683942,2,0
619937042,2,1
619312905,5,2
620105834,7,2
619594875,3,0
619580596,2,0
619288700,7,2
619597281,1,0
620684810,1,3
620432206,3,3
620097626,3,2
619142933,5,1
620079645,0,2
618699288,3,0
620108889,0,2
620096443,3,2
619297901,7,2
620083386,5,2
618698181,3,0
620092931,3,2
619294159,6,2
619983390,0,1
619275337,2,2
619276597,2,2
619165190,4,1
619938722,5,1
619599571,1,0
620435986,6,3
619112659,5,1
619151027,3,1
618708793,6,0
619952886,7,1
620114998,1,2
619137359,7,1
619119531,6,1
620709052,3,3
620667591,0,3
620082279,4,2
619281751,2,2
620445246,3,3
619320197,2,2
619597663,0,0
619315997,6,2
618687988,6,0
618689401,0,0
620469458,5,3
618728139,0,0
619317066,3,2
619934255,0,1
620710656,6,3
619598960,4,0
620677862,0,3
619940516,6,1
620694125,0,3
619580330,3,0
618712572,5,0
619554215,1,0
619982817,3,1
620444583,6,3
620490628,6,3
619564791,1,0
620461268,2,3
620691529,3,3
619273276,3,2
619963690,5,1
618702151,4,0
620438499,7,3
619553299,6,0
619310652,3,2
620093083,6,2
620715046,6,3
619134993,7,1
620476595,3,3
619933530,0,1
619587698,7,0
620707334,7,3
618693714,3,0
618684476,6,0
620112440,0,2
619135145,5,1
618719958,1,0
619550283,4,0
619117278,7,1
619292632,7,2
619943379,0,1
619978503,1,1
620092549,1,2
620447898,1,3
620441151,0,3
619593272,6,0
619990949,3,1
618720231,5,0
619985298,0,1
618696806,5,0
619585789,7,0
619283049,6,2
619307101,0,2
619322831,4,2
619163472,2,1
620083234,5,2
618697875,1,0
619143124,2,1
619287326,4,2
619298129,5,2
618730697,3,0
618704747,7,0
619302252,2,2
619946357,2,1
619295877,7,2
620446143,7,3
619591249,4,0
619305193,2,2
620125573,1,2
619165038,2,1
620655833,7,3
619137207,6,1
619600792,1,0
620103429,6,2
619267053,2,2
619939867,0,1
620696187,2,3
619124608,5,1
620089762,1,2
620701074,6,3
620449848,4,3
620100833,6,2
619551810,6,0
620665110,5,3
619938798,5,1
620474957,3,3
620434649,1,3
619321303,7,2
620697637,2,3
619960063,4,1
619308132,1,2
619991483,0,1
619547725,4,0
619595486,5,0
618691539,0,0
620123702,2,2
620682557,5,3
619935439,7,1
619279155,6,2
618695470,7,0
619286600,7,2
619587240,2,0
619325160,5,2
619133312,5,1
620091328,1,2
618720658,3,0
619956780,0,1
620117059,1,2
620454528,1,3
619314050,4,2
618678521,4,0
620100299,1,2
619142895,0,1
619282935,6,2
619313553,7,2
619990033,3,1
619983199,5,1
620489458,0,3
619976021,3,1
620445012,2,3
620109653,1,2
619136825,2,1
619140337,2,1
620674845,0,3
619291257,7,2
619120447,1,1
619120065,7,1
618686919,1,0
620099841,4,2
620490940,2,3
620448210,1,3
619979763,6,1
619325312,7,2
620123435,4,2
619976098,2,1
620485870,5,3
620116333,4,2
620704739,0,3
620696989,2,3
619983466,7,1
619116400,6,1
618725467,6,0
619595066,1,0
620466026,2,3
619577581,4,0
618698333,4,0
620089151,4,2
619322487,2,2
620660033,1,3
620663965,1,3
618716509,4,0
619567082,4,0
618729589,2,0
619151867,2,1
619964874,4,1
619296870,1,2
618723026,4,0
620452110,6,3
620676449,1,3
620490394,7,3
620689659,4,3
620710351,6,3
619305001,5,2
618725428,7,0
619587202,2,0
618717930,7,0
620468717,6,3
618725428,1,0
620082928,4,2
620715352,0,3
619304162,5,2
618720927,6,0
619575481,3,0
618728291,6,0
619587544,3,0
619937042,3,1
618708221,3,0
619284385,7,2
620699508,5,3
620109156,5,2
619302444,1,2
619312713,7,2
619573496,1,0
619308208,4,2
619322564,3,2
620712603,6,3
620432931,4,3
620444739,4,3
619302978,4,2
618692913,6,0
620702142,0,3
620103429,2,2
619984573,5,1
619127281,4,1
620077010,1,2
619952924,4,1
619952466,3,1
618720851,2,0
619961476,0,1
619321457,1,2
620466611,3,3
619126326,7,1
619979381,2,1
619304276,7,2
619145453,6,1
619596288,3,0
619991445,5,1
619282286,7,2
619955634,5,1
619135031,3,1
620664347,1,3
619127281,0,1
618694096,5,0
620480685,1,3
618682415,4,0
620115150,6,2
619314088,2,2
619965217,4,1
619556773,0,0
620704166,2,3
619550856,4,0
619982703,3,1
620672326,2,3
619932690,3,1
619550321,4,0
619991292,5,1
619551123,0,0
619559178,2,0
620125267,4,2
619130564,3,1
619945555,2,1
620452929,3,3
619557995,2,0
619584567,2,0
619950595,1,1
619564218,1,0
620442789,6,3
619271062,5,2
620464973,0,3
620115264,3,2
619591439,2,0
618729017,2,0
619143391,7,1
619598617,1,0
620098772,7,2
618718476,7,0
618685736,5,0
619564524,6,0
619290303,1,2
618681918,1,0
619935171,5,1
620117517,0,2
619583651,7,0
619310232,2,2
619575709,4,0
619554368,0,0
620661178,2,3
618709863,4,0
618729513,2,0
619556964,3,0
620125611,6,2
619303627,0,2
619942845,2,1
618690164,4,0
619118195,0,1
620459085,1,3
620121106,0,2
619112926,6,1
620485636,4,3
619300458,1,2
619963461,3,1
619113613,2,1
618683254,5,0
620481269,4,3
620478194,0,3
619948916,0,1
619267511,5,2
620112249,2,2
619153241,5,1
619565936,3,0
619577695,0,0
618697417,1,0
620464934,7,3
620666255,2,3
619572884,7,0
619273925,4,2
620446572,4,3
619572312,6,0
620691147,4,3
619266290,3,2
619975831,0,1
619296832,5,2
619279652,4,2
618703678,7,0
620093541,0,2
620442048,5,3
619594875,4,0
619549634,2,0
619317180,0,2
620114004,2,2
619948496,0,1
619974227,6,1
618707076,0,0
620448444,2,3
618705282,3,0
618714448,3,0
619165267,5,1
620111333,6,2
619291105,1,2
620069528,2,2
620092511,6,2
618683712,0,0
619580024,7,0
620656940,4,3
619989689,7,1
620460411,0,3
620470433,5,3
619933530,6,1
618725197,3,0
619324664,6,2
620709854,3,3
618717579,3,0
619113918,1,1
620432244,0,3
618725043,5,0
618706044,5,0
619575404,3,0
619974876,4,1
619950939,7,1
619563531,1,0
619306376,2,2
619590829,0,0
619326419,3,2
619966477,7,1
618731079,6,0
618721080,7,0
620446650,0,3
620098352,4,2
619128083,0,1
619144689,3,1
620681832,4,3
619273696,4,2
620484700,7,3
619555169,5,0
620666561,6,3
618700624,2,0
619970180,7,1
619287860,2,2
619545282,4,0
619296144,4,2
619556811,3,0
619152553,6,1
620699012,7,3
619975487,4,1
620683359,1,3
620076934,4,2
620103697,5,2
619304925,7,2
620094381,2,2
618695966,6,0
620092014,7,2
619152401,2,1
620454762,1,3
619299771,3,2
619158739,4,1
618728635,7,0
620471993,0,3
618692951,2,0
619945632,7,1
618716739,7,0
619305040,2,2
618701807,2,0
619149385,7,1
619311339,5,2
620433771,1,3
618711542,6,0
620462087,3,3
619284997,5,2
619581818,7,0
619140260,0,1
619592317,4,0
620676296,5,3
620090678,0,2
618697532,6,0
619267015,2,2
620675915,0,3
619988925,6,1
620474294,4,3
619273925,5,2
620457057,6,3
619143315,7,1
618716165,2,0
620083119,0,2
619570403,6,0
619135031,4,1
620443296,3,3
619296717,1,2
620454684,0,3
619948572,0,1
619936393,3,1
620086250,4,2
618696616,0,0
618702304,6,0
619300153,4,2
620128626,4,2
619129151,6,1
619122203,4,1
619288700,3,2
620448600,1,3
619157784,5,1
620126527,1,2
619144422,5,1
619547534,7,0
620431863,6,3
618693752,0,0
620693247,7,3
619569677,5,0
620703135,1,3
619302634,4,2
619312905,0,2
618701541,6,0
619270603,0,2
620454684,5,3
620450394,1,3
619987933,0,1
619554559,4,0
620477024,2,3
618701960,6,0
619590332,4,0
619987437,0,1
620109195,6,2
619266556,0,2
620473358,6,3
619581246,3,0
618728521,5,0
618707496,2,0
620460645,7,3
619583803,0,0
620679541,3,3
619314393,7,2
619973540,5,1
619938722,7,1
620078500,6,2
620072391,0,2
619959681,4,1
618716241,2,0
618707610,2,0
618699250,6,0
619946625,3,1
619589492,4,0
620680687,4,3
619112468,4,1
619593119,3,0
620441931,7,3
619321571,1,2
620122900,2,2
619981863,2,1
619953802,3,1
619596669,4,0
619972013,1,1
619573762,2,0
619269840,2,2
620477492,7,3
620120572,7,2
620685917,2,3
620682252,5,3
619599380,5,0
619592470,1,0
619551542,6,0
619970982,3,1
619949984,1,1
620077927,1,2
618690889,0,0
619958421,4,1
620484895,6,3
620455346,0,3
619966248,7,1
619137207,0,1
619111247,6,1
619159387,6,1
620078118,6,2
619150721,3,1
619127051,2,1
620477960,7,3
619154768,5,1
619974075,7,1
620474762,3,3
618716127,1,0
619600373,2,0
618717501,0,0
620660834,5,3
620451564,3,3
620680992,3,3
619322258,4,2
619947808,5,1
620464271,6,3
619991865,0,1
619566280,2,0
619578878,3,0
619937997,2,1
619598999,2,0
619316836,3,2
619163472,6,1
620468054,1,3
619977282,2,1
620675495,4,3
619147247,3,1
619932804,6,1
620686948,6,3
619311148,6,2
619597777,7,0
620665034,6,3
620114081,5,2
620470043,6,3
619118423,4,1
620450511,7,3
620463491,2,3
618713685,0,0
620093427,1,2
619150072,1,1
620097665,4,2
620663965,6,3
618713112,6,0
618695584,6,0
619947350,1,1
619127777,5,1
619127281,5,1
620125077,2,2
620075866,2,2
619565746,2,0
619562195,7,0
619547534,2,0
620086861,1,2
619943647,1,1
618678253,0,0
619275872,5,2
619569753,2,0
619571701,5,0
618707801,5,0
620708670,6,3
619297328,2,2
620462204,2,3
620474528,6,3
619961896,3,1
620698783,4,3
619320655,4,2
619128693,0,1
619592852,3,0
619984726,2,1
619295114,2,2
620432244,5,3
620436825,4,3
618718944,4,0
619165381,4,1
619973883,0,1
619583193,5,0
619549137,2,0
620105071,5,2
620660682,3,3
619959567,2,1
620127061,6,2
620109423,1,2
620663850,2,3
620486884,5,3
619991865,7,1
619324625,0,2
619324090,4,2
620435108,3,3
618693294,7,0
619579070,2,0
619322984,2,2
620439474,3,3
620101597,4,2
618683331,2,0
620459670,3,3
619140108,0,1
620442165,3,3
620676564,2,3
620708289,0,3
619163052,6,1
619147132,4,1
619128922,0,1
619951703,0,1
619948496,6,1
620454294,7,3
619949870,4,1
620127825,6,2
619285455,4,2
619601250,2,0
620487937,2,3
620463725,5,3
620472812,7,3
620078461,4,2
619951511,4,1
620667630,4,3
619949832,0,1
619305727,6,2
619271864,5,2
620100566,7,2
620459436,4,3
619551962,3,0
619560591,3,0
619964148,2,1
619300344,3,2
618704594,5,0
619276139,5,2
620686833,2,3
620656558,3,3
619566508,6,0
620686604,7,3
619572274,4,0
620481542,2,3
619115790,1,1
618679131,2,0
618730544,1,0
619304620,3,2
619590485,3,0
618704518,7,0
618729895,3,0
620099344,4,2
620701608,3,3
619293892,2,2
620442789,4,3
619989727,4,1
619276291,4,2
620455614,0,3
619976594,7,1
619547153,1,0
620455653,4,3
619956971,2,1
620123893,4,2
620447742,1,3
619284539,6,2
620483218,3,3
619571014,4,0
619545816,3,0
619976480,6,1
620102285,6,2
619274345,1,2
619581704,1,0
619299542,2,2
619302444,5,2
620477219,7,3
618712382,0,0
619110711,4,1
620710465,2,3
620680725,0,3
619942578,2,1
619940860,0,1
619310270,5,2
618730201,3,0
619963958,1,1
619310652,4,2
619547496,4,0
619938073,5,1
618710969,2,0
619308170,4,2
619565058,0,0
618679055,4,0
618709481,0,0
619596441,5,0
619564142,0,0
620681374,6,3
620088960,2,2
620453982,4,3
618718398,5,0
618714333,4,0
618689821,4,0
619573266,7,0
620113890,7,2
619122776,7,1
618728063,1,0
619274574,1,2
620091938,4,2
620695194,2,3
619290189,1,2
619935133,5,1
620090220,5,2
619587622,5,0
619284958,4,2
619952657,2,1
620692292,6,3
619568036,2,0
620098620,2,2
620076706,0,2
619130946,4,1
620462906,0,3
619951206,3,1
618682033,1,0
619976289,1,1
619562539,2,0
619556353,5,0
619579642,1,0
620655833,3,3
619571052,4,0
619935782,7,1
619987093,2,1
619134000,0,1
619316914,1,2
619123196,0,1
619571205,1,0
619119073,6,1
619975869,5,1
619162670,4,1
618692493,4,0
620437797,0,3
618691653,2,0
620468912,6,3
620121450,1,2
620454216,1,3
620473904,7,3
620686032,4,3
619591287,0,0
619953115,1,1
620125993,5,2
620479208,6,3
620125497,2,2
620113776,5,2
619130373,0,1
619548985,3,0
620074796,1,2
620684619,7,3
619591707,1,0
619563989,7,0
618720192,1,0
620118739,2,2
619946090,7,1
619128311,1,1
619272550,0,2
618678941,7,0
619296182,3,2
619165343,7,1
618709481,2,0
619122852,5,1
620680419,0,3
619123386,1,1
619547114,5,0
620697447,3,3
619306338,4,2
619591477,7,0
620434840,4,3
620712565,4,3
620122709,3,2
619580750,3,0
619317638,7,2
619304887,0,2
620703746,6,3
619959757,5,1
620679122,2,3
619326763,2,2
619157746,6,1
620670646,1,3
619303589,4,2
619112086,1,1
619140795,1,1
619281713,7,2
620701570,7,3
618706618,7,0
619326877,4,2
618699364,1,0
619959529,6,1
620490355,1,3
620460879,0,3
620668584,5,3
620674121,2,3
619161869,7,1
619566776,1,0
619160495,2,1
619313095,7,2
620699966,2,3
620473436,7,3
619955138,2,1
620684657,6,3
619983848,3,1
620670990,7,3
619589377,2,0
620112516,4,2
619552344,7,0
620476751,7,3
620683626,5,3
620107248,4,2
619599037,2,0
618678215,1,0
620482478,1,3
619299046,5,2
620121946,1,2
619287822,6,2
619115216,0,1
620486338,6,3
619556239,1,0
620696645,2,3
619163244,4,1
620681489,6,3
618726442,3,0
619278659,7,2
619984802,4,1
620113662,5,2
619273276,1,2
620710427,3,3
620442711,6,3
620462906,5,3
619322144,1,2
620661407,4,3
618679513,0,0
620454450,4,3
620451018,3,3
620128894,0,2
619943761,4,1
620122824,7,2
619286600,6,2
619160762,1,1
619282019,7,2
619961247,4,1
620465129,3,3
619136443,3,1
618696998,6,0
619600792,2,0
620119655,7,2
619573877,1,0
620679618,6,3
619950977,7,1
619962850,5,1
619114644,4,1
620081554,4,2
619590981,0,0
619310384,6,2
619598159,4,0
618681613,3,0
620094725,4,2
620454255,1,3
620111561,3,2
618701082,7,0
620450862,3,3
620072047,0,2
619977396,7,1
620431901,2,3
620124465,7,2
618713723,7,0
619932422,5,1
620124809,3,2
618685583,3,0
619982359,5,1
619972089,7,1
620704013,7,3
620444466,7,3
619303704,4,2
619151179,6,1
619290456,0,2
620111179,7,2
619109757,3,1
619589492,6,0
619301451,1,2
619308705,6,2
619969340,7,1
619142093,4,1
619577809,3,0
618687912,1,0
620103009,6,2
619554063,7,0
620479286,3,3
618692951,4,0
619309964,5,2
619558186,6,0
619115790,2,1
620703250,4,3
619137817,5,1
619271596,5,2
619936202,5,1
620070635,1,2
619592966,0,0
619959261,7,1
620713557,6,3
620663086,1,3
619146331,4,1
619549749,4,0
620111561,6,2
619114758,6,1
620663888,6,3
620474567,1,3
618695928,3,0
618682605,3,0
619132090,2,1
620476673,2,3
618730085,3,0
619116171,4,1
619319929,7,2
619130640,4,1
620702562,6,3
619277972,7,2
620680419,4,3
620656558,4,3
619947274,0,1
620687330,4,3
620434382,6,3
619592088,7,0
619293090,0,2
619557995,7,0
620103506,3,2
619314546,0,2
620697675,7,3
619122776,6,1
618682376,3,0
620486728,5,3
619141139,1,1
620457642,1,3
619283813,1,2
619951321,1,1
619951664,5,1
620689162,7,3
619266976,4,2
619272780,7,2
620120190,6,2
618731383,4,0
620659537,5,3
620712679,1,3
619973693,3,1
619128541,4,1
619287249,2,2
619137665,3,1
619584911,6,0
618699861,0,0
619932690,6,1
620439981,3,3
620468093,7,3
620462945,1,3
619582391,4,0
619131556,4,1
620489809,5,3
620694927,6,3
620449185,0,3
619970600,5,1
620469419,5,3
618731497,0,0
620081210,3,2
619972280,1,1
619556163,4,0
620658887,3,3
618691691,4,0
620705235,3,3
620663583,0,3
620088349,0,2
618689477,4,0
620662094,4,3
619949984,6,1
619968309,4,1
619933034,1,1
620444778,1,3
619588080,4,0
620656482,6,3
619310728,0,2
619561049,5,0
619301031,4,2
620121640,4,2
619564600,1,0
618706808,1,0
619565516,6,0
618716929,3,0
619578726,5,0
618719919,0,0
620678014,5,3
619281522,0,2
619945059,0,1
618712267,5,0
619932499,2,1
618688484,7,0
620438343,2,3
619576015,0,0
618693676,5,0
620681297,1,3
620114768,2,2
620090068,2,2
619954146,2,1
619596211,1,0
620478389,6,3
619304735,7,2
620666485,5,3
620481932,0,3
619936927,2,1
619320121,2,2
618702724,4,0
619116858,5,1
620478857,6,3
619292059,2,2
620703479,3,3
619556506,4,0
618698830,6,0
620083424,6,2
619144307,3,1
620672899,5,3
619272970,5,2
619975411,7,1
619145567,1,1
620694965,4,3
620700348,7,3
618694707,2,0
620686490,6,3
620075598,5,2
620475035,5,3
620115608,7,2
620128130,2,2
619597051,0,0
620113508,3,2
619289807,6,2
619270565,3,2
620462477,5,3
619120103,6,1
620106408,0,2
619956551,2,1
619941814,7,1
620124657,6,2
619983123,5,1
620443218,3,3
619141215,4,1
619324472,1,2
619574526,3,0
620111179,5,2
619155646,0,1
619581131,0,0
619576473,3,0
620116563,6,2
620468678,6,3
618710167,7,0
619291487,7,2
619946472,7,1
619148392,3,1
620481269,1,3
620690995,5,3
620683474,7,3
620690689,5,3
620699088,2,3
620077469,4,2
619307789,7,2
619298091,0,2
619137665,5,1
619598999,3,0
619319967,1,2
620098658,6,2
620683741,2,3
620701417,5,3
619553910,1,0
619545129,4,0
619585216,6,0
619308362,5,2
619574526,6,0
619110750,6,1
619591515,6,0
620467274,2,3
619570899,6,0
620682291,4,3
619554139,0,0
619303284,4,2
619324358,3,2
619549023,4,0
620099421,1,2
619148240,4,1
620109958,1,2
620115761,0,2
620444583,2,3
619299809,3,2
619966745,1,1
620456433,2,3
619583918,2,0
619310881,0,2
619558492,4,0
618693409,5,0
620665416,4,3
619276979,2,2
619323136,1,2
618713875,5,0
620685574,0,3
619127701,6,1
619974341,2,1
619149080,3,1
